ID,X,Y,LABEL
599,1230336.01847628,5782769.76891406,0
600,1230547.3696615,5782872.37399178,0
601,1230454.56260203,5782873.49606606,0
602,1230448.42889808,5782886.70449397,0
603,1230448.39550223,5782893.99799111,0
604,1230371.90788011,5782837.63784827,4
605,1230363.10250839,5782854.40479302,0
606,1230646.52193195,5783114.77739446,0
607,1230603.46355291,5783223.54208607,0
608,1230466.50718339,5782859.5182366,0
609,1230394.3610214,5782941.01313982,0
610,1230118.05491331,5782798.78225881,0
611,1230372.6759846,5782863.28519535,0
612,1230372.77617214,5782838.4072676,4
613,1230596.9290988,5783159.7739149,0
614,1230370.73902546,5782851.15078501,0
615,1230518.64923287,5782899.06336849,0
616,1230595.64892466,5783206.90268496,0
617,1230673.00483881,5783261.30947465,0
618,1230399.50398188,5782854.22846743,0
619,1230379.21043871,5782851.9682943,0
620,1230507.73992278,5782873.78459946,0
621,1230485.47602462,5782826.64157094,0
622,1230475.02312443,5782835.28150198,0
623,1229868.99981655,5782705.71547923,0
624,1230367.56641997,5782775.73186998,0
625,1230516.30039162,5782805.65891633,0
626,1230148.89041226,5782940.56430667,0
627,1230109.21614574,5782558.37510072,0
628,1230251.96112878,5782886.14345598,0
629,1229954.59337303,5782623.61363026,0
630,1230276.89669472,5782846.64647047,0
631,1230492.01047873,5782822.3135938,0
632,1230486.08828182,5782811.07689267,0
633,1230415.40040516,5782889.52571413,0
634,1230351.72565643,5782901.90062227,0
635,1230801.81262161,5783105.06317742,0
636,1230609.24103448,5783227.90231966,0
637,1230405.3593871,5782861.0250199,0
638,1230375.1027495,5782773.32745178,0
639,1230184.71302439,5782755.55080685,0
640,1230593.66743772,5783195.61740563,0
641,1230690.12577649,5783349.18820623,0
642,1230375.55915941,5782834.28766903,0
643,1230430.91834218,5782889.34938784,3
644,1230229.07384147,5782824.23713893,0
645,1230831.04511989,5783037.35249494,0
646,1230550.57566284,5783312.67081649,0
647,1230370.839213,5782798.23725588,0
648,1230361.31026459,5782774.04877717,0
649,1230701.90337862,5783353.19583059,0
650,1230654.78183817,5783278.34973704,0
651,1230495.94005675,5783140.52172412,0
652,1230368.90225386,5783005.22857365,0
653,1230629.87966808,5783360.63398622,0
654,1230241.63068004,5782856.61687797,0
655,1230070.43243515,5783103.49223243,0
656,1230658.47764526,5783541.3317879,0
657,1230473.44238766,5783160.15863854,0
658,1229889.59392235,5783017.21892586,0
659,1229761.54311209,5782844.24203305,0
660,1229913.75025185,5782995.69080506,0
661,1230637.76108802,5783368.69733869,0
662,1230452.03564958,5783284.84203753,0
663,1230719.93713613,5783501.35095977,0
664,1230660.03611813,5783636.26693871,0
665,1230686.41883745,5783258.13546891,0
666,1230637.62750463,5783516.01912557,0
667,1230681.01984215,5783586.49078299,0
668,1230701.34678116,5783577.44934702,6
669,1230755.9712553,5783509.15794772,0
670,1230705.74390105,5783704.44709939,0
671,1230689.69163048,5783615.9236065,0
672,1230701.38017701,5783571.14920294,0
673,1230710.96478517,5783647.40849977,0
674,1230687.14241414,5783602.31331812,0
675,1230683.49113484,5783594.65052655,0
676,1230593.03291662,5783503.09831377,0
677,1230621.63089381,5783372.56069705,0
678,1230730.26758487,5783687.08539573,0
679,1230355.88900539,5783271.47271281,0
680,1230544.15252822,5783275.51236276,0
681,1230730.95776572,5783224.69626534,0
682,1230612.43590387,5783534.90342285,0
683,1230190.6574852,5782610.91852742,0
684,1230658.6223606,5783624.45208997,0
685,1230459.53858326,5783999.79364514,0
686,1230797.39323782,5783721.69661889,7
687,1230730.34550852,5783633.73403901,0
688,1230692.50801359,5783607.50734797,0
689,1230734.37527408,5783554.60533447,0
690,1230705.56578986,5783727.61212169,0
691,1230403.60053914,5783841.12962182,0
692,1230443.24140981,5783607.26688356,0
693,1230380.20118218,5783753.85519934,0
694,1230385.03244807,5783387.83781113,0
695,1230628.47704249,5783231.95798004,0
696,1230368.03396183,5783589.88933932,0
697,1230806.94445013,5783123.11303473,0
698,1230366.58680845,5783041.71263695,0
699,1230610.58800032,5783565.55442226,0
700,1230699.7883083,5783699.50951077,0
701,1230700.56754473,5783649.49253433,0
702,1230673.56143626,5783644.66719352,0
703,1230644.0617712,5783600.66213026,0
704,1230355.18769259,5783241.96088154,0
705,1230462.7223207,5783189.25341212,0
706,1230738.42730355,5783525.0925605,0
707,1230356.44560284,5783275.51236276,0
708,1230580.6207934,5783565.26586633,0
709,1230221.45958831,5783043.31563087,0
710,1230404.61354651,5783234.28237121,0
711,1230300.19586414,5783010.85506043,0
712,1230222.31674838,5783040.07758345,0
713,1230287.71694922,5783031.24509376,0
714,1230510.90139632,5783303.35714284,0
715,1230441.97236762,5783437.42048343,0
716,1230463.21212646,5783348.17828517,0
717,1230660.74856287,5783270.70325588,0
718,1230731.52549512,5783270.07807218,0
719,1230756.78388758,5783303.66172065,0
720,1230774.01614476,5783314.03340296,0
721,1230770.18675427,5783294.49233002,0
722,1230781.54134233,5783269.29258503,0
723,1230833.07113462,5783289.79542555,0
724,1230831.91341192,5783298.29153443,0
725,1230929.22891077,5783281.57184113,0
726,1230945.60400786,5783282.14893453,0
727,1230951.31469774,5783261.75832404,0
728,1230938.64653969,5783250.24855047,0
729,1230868.23696176,5783323.71578812,0
730,1230983.76432931,5783154.48396655,0
731,1230705.35428283,5783222.69248199,0
732,1230728.78703565,5783218.26812993,0
733,1230683.30189171,5783248.21270071,0
734,1230682.47812747,5783243.16315411,0
735,1230659.44612483,5783130.02200405,0
736,1230760.83591705,5783151.16572784,0
737,1230295.76534841,5783071.22380152,0
738,1230221.30374102,5782915.71822146,0
739,1230072.98165148,5782803.57508015,0
740,1230310.04763908,5782784.61219348,0
741,1230341.84048565,5782783.85880829,0
742,1230309.50217357,5782768.56670569,0
743,1230445.2340287,5782888.93261663,0
744,1230485.03074665,5782871.09162134,0
745,1230461.19724368,5782924.67883384,0
746,1230452.4920595,5782916.56779613,0
747,1230385.68923307,5782924.59868521,0
748,1230296.32194586,5783065.24461684,0
749,1230067.44907279,5782886.89684986,0
750,1230172.15618583,5783023.67897529,0
751,1230116.61889188,5782969.75453834,0
752,1230444.08743794,5782899.8808822,0
753,1230419.00715667,5782859.14955561,0
754,1229830.55006444,5782856.37643392,0
755,1230609.08518719,5782915.22130047,0
756,1230428.41365364,5782872.45413993,0
757,1229882.22457206,5782806.65274606,0
758,1230325.33180516,5783173.03085992,0
759,1230388.73938712,5782879.15452852,0
760,1229503.25962955,5783039.51653575,0
761,1230414.46532144,5782842.99172584,0
762,1230263.8723143,5782985.43170408,0
763,1230654.90428961,5783214.85368583,0
764,1230806.66615141,5783617.14196078,0
765,1230269.87243485,5782833.34192489,0
766,1230305.88429012,5783065.13240698,0
767,1230578.01591732,5783278.04516009,0
768,1229912.70384864,5782802.24463116,0
769,1230421.82353978,5782851.74387998,0
770,1230443.83140311,5783194.65559272,0
771,1230935.15110768,5783402.79433971,0
772,1230374.94690221,5782863.86226151,0
773,1230116.8971906,5782915.70219175,0
774,1230484.68565624,5782831.30617088,0
775,1230937.17712241,5783497.03868395,0
776,1230639.51993598,5783588.36640118,0
777,1230099.9543641,5782782.64056855,0
778,1230034.81019809,5782902.1891566,0
779,1230414.39852975,5782886.60831602,0
780,1230635.74620524,5783475.84604294,0
781,1230361.14328535,5782886.60831602,0
782,1230035.50037893,5782923.12395054,0
783,1230332.63436376,5782889.84630739,0
784,1230475.78009697,5782899.97706028,0
785,1230482.80435684,5782903.27917528,0
786,1230248.1540022,5783045.3995234,0
787,1231028.85985503,5783495.11499281,0
788,1230538.49749808,5783293.89920543,0
789,1230462.28817469,5783502.04028286,0
790,1230620.33958772,5782905.90804441,0
791,1230211.04008396,5783104.03725413,0
792,1230602.27243436,5783454.7496367,0
793,1230413.54136967,5782865.8178749,0
794,1229671.17394946,5783004.28281126,0
795,1230177.3882019,5783056.04341291,0
796,1230694.87911875,5783542.14936084,0
797,1230160.86838947,5782892.97209225,0
798,1230283.44228078,5782957.74822054,0
799,1230643.4940418,5783527.09641222,0
800,1230471.95070649,5782875.43565193,0
801,1230159.68840286,5782913.34582471,0
802,1230424.33936028,5782857.61071341,0
803,1230271.57562306,5782948.57918773,0
804,1230477.11593086,5782870.03366588,0
805,1229961.12782713,5782679.37932887,0
806,1229890.11712396,5782995.51447666,0
807,1230565.18078003,5783258.64843946,0
808,1230352.59394846,5783714.09784873,0
809,1230498.51153699,5782864.34315001,0
810,1230487.30166427,5782905.69965841,0
811,1230383.4962391,5783040.89511016,0
812,1230562.98778606,5782863.31725458,0
813,1230560.06008345,5782905.61950996,0
814,1230635.45677457,5783584.53501059,0
815,1230463.63514053,5783128.94798759,0
816,1230655.50541486,5782939.84296773,0
817,1230439.82390144,5783142.20488651,0
818,1230658.45538136,5782869.21615492,0
819,1230416.63605151,5782868.43070329,0
820,1230623.10031109,5782916.08690479,0
821,1230541.20256171,5783079.960151,0
822,1230419.49696243,5782868.75129579,0
823,1230731.97077308,5783781.17245006,0
824,1230562.82080682,5782903.79212529,0
825,1230007.42560336,5782602.42307735,0
826,1230685.08300356,5783449.13889882,0
827,1230678.37043826,5783601.76826578,0
828,1230490.67464484,5782885.30991388,0
829,1230396.854578,5782881.51088647,0
830,1230697.08324467,5783392.1019421,0
831,1230618.87017044,5782918.69974801,0
832,1230642.73706926,5783124.26720092,0
833,1230452.41413585,5783121.95886869,0
834,1230335.40621908,5782872.4381103,0
835,1230390.63181846,5782883.56268166,0
836,1230377.5072505,5783038.23414113,0
837,1230709.47310399,5783587.67707137,0
838,1230752.24205236,5783611.62730591,0
839,1230488.60410231,5782777.91187637,0
840,1230282.6296485,5782784.91675348,0
841,1230714.24871015,5783194.91207615,0
842,1230585.27394812,5782821.07931923,0
843,1230462.98948748,5782927.6603634,0
844,1230404.76939379,5782873.28768082,0
845,1230625.97235395,5783376.40802655,0
846,1230317.28340598,5782809.5220293,0
847,1230537.23958784,5782789.06838806,0
848,1230702.51563582,5783046.58573937,0
849,1230625.42688844,5782892.05840117,0
850,1230767.72659352,5783169.61643325,0
851,1231059.27233991,5783400.2935679,0
852,1230646.31042492,5782886.06330769,0
853,1229865.45985675,5782765.5692002,0
854,1229888.72563032,5782802.61330977,0
855,1229745.91385558,5782694.52701383,0
856,1230797.57134901,5783722.56230198,7
857,1230764.4315366,5783195.72961715,0
858,1230636.35846244,5782847.68839356,0
859,1230647.7575783,5782881.57500506,0
860,1230700.97942685,5783577.28903795,6
861,1230737.60353932,5783493.01496379,0
862,1230631.92794671,5782881.02999704,0
863,1230724.27859627,5782912.60845828,0
864,1229763.65818242,5782677.16728815,0
865,1229556.19204743,5782814.6514765,0
866,1229678.89952213,5782779.33849849,0
867,1230796.69192503,5783481.3445826,0
868,1230793.77535437,5783179.50705309,0
869,1230550.63132258,5782823.51580946,0
870,1230568.38678136,5782835.18532459,0
871,1230594.04592399,5782816.60707903,0
872,1230602.17224682,5782844.00158934,0
873,1230588.06806733,5782840.98802877,0
874,1231031.052849,5783395.83706604,0
875,1231024.01745718,5783430.30287618,0
876,1230566.97302383,5782807.35804464,0
877,1230611.28931311,5782880.32469259,0
878,1230577.6040352,5782815.59721866,0
879,1230472.17334547,5782903.32726434,0
880,1229889.96127667,5782774.51363134,0
881,1230034.94378148,5782809.53805881,0
882,1229971.13544936,5782875.38756302,0
883,1229889.76090159,5782805.25817856,0
884,1229965.7921138,5782903.07078934,0
885,1230554.11562264,5782877.64774213,0
886,1230376.66122237,5782851.37519932,0
887,1231096.23041085,5783496.12493061,0
888,1230554.72787984,5782880.1163072,0
889,1230809.159708,5783565.65060757,0
890,1230712.11137592,5783597.42387922,0
891,1229854.5616786,5782798.63799333,0
892,1230659.95819449,5783363.34314359,0
893,1229859.58218763,5782824.41346392,0
894,1229674.9476802,5782770.93906369,0
895,1229957.74371462,5782906.1484898,0
896,1230189.42183885,5782656.15292887,0
897,1230895.76627184,5783286.79774379,0
898,1230378.709501,5783049.45510027,0
899,1229899.14513466,5782789.24471235,0
900,1230045.57479285,5782908.29646887,0
901,1229970.06678225,5782901.19531616,0
902,1231004.380699,5783541.52415799,0
903,1230739.91898472,5783565.52236049,0
904,1229524.4993884,5782747.4719827,0
905,1230094.13235473,5782737.22919839,5
906,1230394.87309106,5783428.9242412,0
907,1229548.1102524,5782946.73576444,0
908,1229850.43172549,5783148.24824362,0
909,1229806.87240874,5783114.93769516,0
910,1230043.2036877,5782926.58637145,0
911,1229788.97223462,5783059.05704659,0
912,1229981.13193963,5782907.03012294,0
913,1229557.87297174,5782807.47025124,0
914,1229808.14145094,5782627.28431363,0
915,1229648.19760657,5783110.99429877,0
916,1230633.84264195,5783504.18840634,0
917,1229539.33827652,5782875.83639287,0
918,1229724.23995073,5782759.5421334,0
919,1230183.04323203,5783177.67961197,0
920,1230838.68163696,5783603.38739195,0
921,1230249.51209998,5783180.21238135,0
922,1230209.74877787,5782971.64605585,0
923,1230273.45692245,5783174.12091191,0
924,1230858.57442996,5783441.68463826,0
925,1230942.57611771,5783348.89965734,0
926,1230340.53804761,5783185.1336505,0
927,1230300.39623922,5783232.56713077,0
928,1230345.60308444,5783227.629805,0
929,1230741.70009658,5783460.5046544,0
930,1229619.9669837,5782781.42232897,0
931,1229890.60692972,5782731.65097341,0
932,1229592.28182634,5782813.7377935,0
933,1230538.8648524,5783464.14362295,0
934,1230632.6069956,5783522.28716885,0
935,1229586.33736553,5783050.94588592,0
936,1229873.12976966,5783096.87182446,0
937,1229713.26384894,5782766.88361424,0
938,1230520.47487252,5783372.60878866,0
939,1230699.98868338,5783294.44423883,0
940,1229892.12087479,5783137.81263485,0
941,1229746.61516838,5782899.52822921,0
942,1229787.34697006,5782873.86474764,0
943,1230526.87574325,5783582.5471768,0
944,1230259.00765255,5782859.1174964,0
945,1229900.72587143,5783106.44176203,0
946,1229866.97380182,5783081.32270169,0
947,1230394.79516742,5783139.70418821,0
948,1229874.75503423,5783205.66835683,0
949,1230306.68579046,5782883.38635549,0
950,1230723.18766526,5783710.25037265,0
951,1229966.76059337,5782899.97706028,0
952,1229558.8637152,5782571.24644825,0
953,1229887.75715075,5783108.22109829,8
954,1231067.8662046,5783398.96302934,2
955,1230944.46854906,5783292.37631814,0
956,1230489.72842917,5783094.93219013,0
957,1230259.89820848,5782837.57372999,0
958,1230218.22019112,5782952.42633321,0
959,1230737.40316423,5783563.66277801,0
960,1230286.1473444,5782831.77102805,0
961,1229903.29735167,5783091.72618391,0
962,1229877.08161159,5783118.28798046,0
963,1230364.27136304,5783389.55308161,0
964,1230451.71282306,5783269.80555622,0
965,1229922.84505425,5783139.70418821,0
966,1229875.0889927,5783120.74058247,0
967,1229865.4932526,5783114.13619169,0
968,1230190.71314495,5783126.09463104,0
969,1229649.51117656,5783226.07486856,0
970,1230458.91519412,5783079.88000096,0
971,1230662.80797345,5783538.87906951,0
972,1230649.90604447,5783514.04733793,0
973,1230158.41936067,5783294.29996528,0
974,1229667.33342703,5783238.17773156,0
975,1229699.95003784,5783221.45815166,0
976,1230542.50499975,5783456.7855339,0
977,1230742.32348573,5783199.7852628,0
978,1230262.54761236,5783133.82113797,0
979,1230408.88821495,5783289.76336478,0
980,1229827.05463242,5782506.02433307,0
981,1229726.22143766,5782476.89974408,0
982,1230673.59483211,5783557.28248938,0
983,1230337.16506703,5782859.95103603,0
984,1229728.24745239,5782476.17844287,0
985,1229587.52848408,5782759.95889853,0
986,1230635.49017041,5783521.30928968,0
987,1229924.42579102,5783116.05980014,0
988,1229659.41861124,5783209.37134172,0
989,1229763.55799487,5783176.33307664,0
990,1230740.99878378,5783535.27213195,0
991,1230606.35785967,5783597.03913661,0
992,1230008.80596504,5783348.27446812,0
993,1230246.52873763,5782938.59264705,0
994,1230338.32278974,5783062.55158055,0
995,1230680.46324469,5783424.25932676,0
996,1230630.33607799,5783603.67594912,0
997,1229925.73936101,5783135.7447507,0
998,1229613.15423086,5782784.70837032,0
999,1229886.27660152,5783127.00834624,0
1000,1230476.0138679,5783531.92168903,0
1001,1230174.07088107,5782932.4051652,0
1002,1230485.68753165,5782879.28276567,0
1003,1230536.86110157,5783254.19200881,0
1004,1230513.68438359,5783538.39814442,0
1005,1230646.90041822,5783577.51347065,0
1006,1229860.42821576,5783060.32341424,0
1007,1229602.18926102,5782801.05844789,0
1008,1230692.64159698,5783592.21382435,0
1009,1229725.31974979,5782895.34448355,0
1010,1229861.90876499,5783065.85375611,0
1011,1229889.40467922,5783126.3350824,0
1012,1230784.64715612,5783457.29851595,0
1013,1230698.64171754,5783646.2222034,0
1014,1230071.44544251,5782981.40821616,0
1015,1230347.59570332,5783187.13742538,0
1016,1230307.52068664,5783194.9601668,0
1017,1230535.43621209,5783577.49743974,0
1018,1230383.08435699,5783630.73624094,0
1019,1229719.1081222,5782625.93786191,0
1020,1229972.94995706,5782885.21373595,0
1021,1230134.71944108,5782989.1826865,0
1022,1230385.06584392,5783489.82484433,0
1023,1230421.79014393,5783552.74575428,0
1024,1230273.17862373,5783509.65490202,0
1025,1230097.65005064,5782963.58306454,0
1026,1230089.99126968,5782967.39815693,0
1027,1230409.08859004,5783058.91277687,0
1028,1230598.86605794,5783650.50248972,0
1029,1229615.97061398,5783230.56334563,0
1030,1229731.30873839,5783036.74335763,0
1031,1229906.81504758,5783148.58487637,0
1032,1230257.28220044,5783632.69202352,0
1033,1230370.42733088,5783508.08388532,0
1034,1230453.11544864,5783645.08400026,0
1035,1230375.44783992,5783081.29064168,0
1036,1229665.02911357,5783214.86971609,0
1037,1229876.22445151,5783102.49836941,0
1038,1230601.05905191,5783529.34072669,0
1039,1230155.92580407,5783173.43161431,0
1040,1230139.08316512,5783256.91716398,0
1041,1229824.13806177,5783088.96901948,0
1042,1230483.8841559,5783380.64009093,0
1043,1230419.32998319,5783475.92619655,0
1044,1230337.14280314,5783526.34296392,0
1045,1230444.5995076,5783150.36422109,0
1046,1230315.59134972,5783175.29111492,0
1047,1230254.23204639,5783204.25769633,0
1048,1230262.02441075,5783579.05243783,0
1049,1230409.71197919,5783492.91877927,0
1050,1230373.82257535,5783526.45517962,0
1051,1229594.6529315,5782774.41745462,0
1052,1229713.74252274,5782644.77217538,0
1053,1230231.12212011,5782991.28259615,0
1054,1230781.66379377,5783528.20253856,0
1055,1230646.86702237,5783555.77558771,0
1056,1230160.92404921,5782943.32142494,0
1057,1230039.79731128,5782931.97236223,0
1058,1230581.74512026,5782931.98839197,0
1059,1230604.44316443,5783328.15622327,0
1060,1230424.17238104,5783093.16888656,0
1061,1230493.31291677,5783127.20070735,0
1062,1230574.38690191,5783245.77609374,0
1063,1230388.66146348,5783592.45428835,0
1064,1229588.28545662,5782810.6280661,0
1065,1229520.03547682,5782920.54316546,0
1066,1230580.28683493,5783480.71938404,0
1067,1230598.54323142,5783514.44810774,0
1068,1230590.97350604,5783509.12588616,0
1069,1229923.94711721,5782945.11675822,0
1070,1230175.86312488,5782979.42051762,0
1071,1230397.63381443,5783524.21086589,0
1072,1230343.12065979,5783709.08009901,0
1073,1229615.32496094,5782817.16811263,0
1074,1229468.839643,5782832.1397079,0
1075,1229881.96853723,5782706.94973775,0
1076,1230362.23421636,5783493.27145586,0
1077,1230449.84265562,5784034.10148652,0
1078,1230446.01326513,5783566.67658429,0
1079,1229881.28948834,5783106.9547238,0
1080,1229556.79317268,5783135.937112,0
1081,1229674.52466614,5783240.3418214,0
1082,1230341.762562,5783522.190984,0
1083,1229788.28205378,5783039.83713442,0
1084,1229932.05117614,5783037.43264459,0
1085,1230252.52885818,5783104.02122408,0
1086,1230606.36899162,5783507.36250019,0
1087,1230444.42139641,5783908.44565706,0
1088,1230537.97429648,5783494.69819312,0
1089,1229889.15977634,5783115.01784551,0
1090,1229415.21704428,5782990.72155154,0
1091,1229475.63013194,5783054.24805715,0
1092,1230634.84451737,5783536.15382766,0
1093,1229895.90573748,5783147.33452623,0
1094,1229574.49297171,5782821.36785093,0
1095,1230709.77366662,5783602.42553478,0
1096,1229659.56332658,5783254.57673655,0
1097,1229676.7621879,5783259.22553136,0
1098,1229663.54856435,5783244.67000264,0
1099,1230490.45200586,5783575.14089676,9
1100,1230549.59605132,5783595.67650663,0
1101,1230416.44680838,5783361.88436644,0
1102,1229448.89119025,5782866.65141516,0
1103,1229456.49431147,5782868.70320691,0
1104,1229605.18375532,5782823.54786855,0
1105,1230579.3740151,5783590.9473807,0
1106,1230426.37650696,5783567.8949318,10
1107,1229929.41290421,5783122.08710935,0
1108,1229525.26749288,5782866.52317819,0
1109,1229460.4461534,5782863.07681035,0
1110,1230253.25243488,5782822.44183013,0
1111,1229739.702228,5782926.69857956,0
1112,1230424.45067977,5783320.62191224,0
1113,1230761.04742408,5783566.83689316,0
1114,1230618.83677459,5783583.79758833,0
1115,1230413.25193899,5783350.10194442,0
1116,1229643.27728507,5782536.70383301,0
1117,1229643.83388253,5782538.75554839,0
1118,1229657.62636744,5782523.0150566,0
1119,1230597.44116846,5783531.40870266,0
1120,1229347.32328685,5782704.62548485,0
1121,1229604.8831927,5782535.34136603,0
1122,1229639.77072111,5782571.24644825,0
1123,1230581.40002983,5783522.27113804,0
1124,1230475.36821486,5783565.92313262,0
1125,1230509.53216658,5783539.85695062,0
1126,1229788.17073429,5782856.90541083,0
1127,1229725.17503445,5782738.71993152,0
1128,1229800.52719777,5782529.84341315,0
1129,1229473.65977695,5782863.60578766,0
1130,1229399.96627405,5782741.76551611,0
1131,1229382.97891975,5783018.90206484,0
1132,1230462.26591079,5783620.74893167,0
1133,1229812.36045964,5782524.28134768,11
1134,1229938.11808839,5783132.21812768,0
1135,1230311.88441068,5783148.16809297,0
1136,1230561.907987,5783662.67005651,0
1137,1230607.45992263,5783608.13255548,0
1138,1230563.24382089,5783611.69142979,0
1139,1229952.99037236,5783155.87858899,0
1140,1229513.48989076,5782757.08963133,0
1141,1229399.96627405,5782817.13605356,0
1142,1230491.04199916,5783671.1665228,0
1143,1230498.91228716,5783589.84124653,0
1144,1229887.47885203,5783110.19279565,8
1145,1229497.14818951,5782751.22286442,0
1146,1229350.85211471,5783018.21277931,0
1147,1230479.05289,5783501.20668285,0
1148,1230481.46852295,5783551.9923038,0
1149,1230048.36891207,5782938.20793302,0
1150,1229610.61614647,5782799.15093728,0
1151,1229471.45565103,5782852.46521175,0
1152,1230445.47893158,5783649.33222396,0
1153,1230438.53259535,5783567.51019046,0
1154,1229730.24007128,5782473.72601919,0
1155,1229530.37705751,5782575.20563364,0
1156,1229460.89143136,5782601.79794078,0
1157,1230800.73282254,5783665.55564792,0
1158,1230759.25518028,5783587.8854734,0
1159,1229687.94979673,5782745.85301287,0
1160,1229706.4065683,5782537.32896499,0
1161,1229697.63459243,5782624.17465163,0
1162,1230426.05368043,5783568.888847,10
1163,1230426.56575009,5783581.21661089,0
1164,1229887.2005533,5783109.18290183,8
1165,1229387.13113676,5782535.58180136,0
1166,1229625.85578476,5782360.72291907,0
1167,1230301.08642007,5783416.83714836,0
1168,1230519.52865685,5783678.22019912,0
1169,1230513.35042511,5783582.29068215,0
1170,1229949.75097518,5783128.06633237,0
1171,1229642.59823618,5782577.86646367,0
1172,1229796.53082805,5782810.21129859,0
1173,1230388.77278297,5783562.86123396,0
1174,1230481.30154371,5783626.35977819,0
1175,1229819.4515112,5783040.62260125,0
1176,1229550.10287128,5782758.50022068,0
1177,1229640.08241569,5782555.97074148,0
1178,1230490.19597103,5783575.70197836,9
1179,1230382.9507736,5783533.74920319,0
1180,1230362.52364704,5783572.68816902,0
1181,1230127.16084765,5783659.54400021,0
1182,1230001.09152433,5783594.53830999,0
1183,1230075.59765952,5783134.41425185,0
1184,1230514.21871714,5783560.02376861,0
1185,1229812.67215421,5782524.02488364,11
1186,1229828.5908414,5782836.51577853,0
1187,1229482.09779435,5783035.47699334,0
1188,1229480.89554385,5782985.92862901,0
1189,1230249.89058625,5783141.33926009,0
